epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
21,0.947759,0.621991,1.032456,0.703275,0.049254,0.772624,0.742459,0.673656,0.692953,0.001000,0.126454,300.026554
22,0.948545,0.623669,1.034988,0.703327,0.049106,0.774047,0.746158,0.679295,0.705327,0.001000,0.126529,301.053846
23,0.947794,0.623425,1.045247,0.716114,0.050119,0.767786,0.743028,0.670007,0.693974,0.001000,0.126276,308.480290
24,0.943960,0.620145,1.039773,0.713690,0.049760,0.775185,0.744166,0.668746,0.690890,0.001000,0.126313,309.973853
25,0.944142,0.620759,1.039720,0.711653,0.049507,0.774047,0.746158,0.677235,0.697577,0.001000,0.126246,293.594785
26,0.942917,0.620125,1.036906,0.711643,0.048991,0.775470,0.751850,0.673282,0.696406,0.001000,0.126203,304.363945
27,0.943089,0.621265,1.036953,0.708724,0.048898,0.776892,0.759533,0.650915,0.691441,0.001000,0.126176,303.967869
28,0.943250,0.621377,1.035460,0.710347,0.048874,0.776608,0.758680,0.672882,0.706599,0.001000,0.126351,305.814838
29,0.942429,0.619977,1.037517,0.710470,0.049619,0.773193,0.745589,0.660287,0.692622,0.001000,0.126180,302.837657
30,0.941022,0.619845,1.036664,0.708724,0.049492,0.774047,0.738190,0.675828,0.701163,0.001000,0.126412,304.773493
31,0.937236,0.617294,1.043506,0.715961,0.049779,0.774331,0.749858,0.657627,0.688502,0.001000,0.126276,312.171178
32,0.939488,0.619025,1.031918,0.704474,0.048287,0.776323,0.753273,0.658686,0.696834,0.001000,0.126344,306.413605
33,0.937008,0.616482,1.034049,0.707369,0.048814,0.774616,0.749289,0.675486,0.698441,0.001000,0.126465,310.006628
34,0.938740,0.619177,1.042315,0.715857,0.049314,0.774331,0.755265,0.653481,0.695653,0.001000,0.127166,319.085885
35,0.935162,0.615371,1.036669,0.711433,0.048840,0.772908,0.747581,0.673562,0.695927,0.001000,0.126834,315.105461
36,0.936291,0.617083,1.037578,0.713030,0.048704,0.772908,0.756118,0.660212,0.699129,0.001000,0.126487,306.824862
37,0.932533,0.613891,1.039272,0.710671,0.049191,0.776323,0.750142,0.672991,0.698042,0.001000,0.126485,311.270971
38,0.933991,0.616668,1.030148,0.707381,0.048871,0.777746,0.758964,0.669679,0.694954,0.001000,0.126891,326.082006
39,0.931779,0.614639,1.034440,0.711580,0.050065,0.771485,0.740182,0.689546,0.704051,0.001000,0.126616,317.339489
40,0.929736,0.612729,1.044584,0.720492,0.049407,0.778600,0.743597,0.675277,0.695297,0.001000,0.126249,298.110793
41,0.929205,0.613502,1.044654,0.720507,0.049669,0.770916,0.742174,0.681225,0.699160,0.001000,0.126517,307.401068
42,0.928366,0.611064,1.046262,0.720074,0.050010,0.772624,0.741320,0.675931,0.690582,0.001000,0.126343,306.921749
43,0.929187,0.613006,1.030608,0.706739,0.049174,0.782015,0.742743,0.672950,0.691252,0.001000,0.126560,307.433819
44,0.927986,0.612226,1.050032,0.728065,0.049998,0.773762,0.744451,0.660526,0.681974,0.001000,0.126685,315.886447
45,0.927936,0.613547,1.044415,0.721245,0.050201,0.774331,0.741605,0.664900,0.689597,0.001000,0.126861,325.916471
46,0.926199,0.611291,1.027861,0.705289,0.049658,0.770632,0.744735,0.660515,0.684948,0.001000,0.126245,310.374258
47,0.924825,0.611039,1.039786,0.717131,0.048271,0.774900,0.752988,0.675058,0.702591,0.001000,0.126327,302.889560
48,0.924709,0.609425,1.036576,0.717679,0.050075,0.773478,0.744451,0.659600,0.682989,0.001000,0.126652,316.489434
49,0.928060,0.614006,1.026581,0.703321,0.048753,0.780023,0.751850,0.673060,0.698213,0.001000,0.126523,302.231540
50,0.923497,0.609205,1.030614,0.708365,0.049363,0.769778,0.757826,0.652538,0.698470,0.001000,0.126936,309.436934
51,0.919221,0.605573,1.040123,0.722762,0.049687,0.774047,0.753842,0.661417,0.687836,0.001000,0.126808,301.728691
52,0.922153,0.609154,1.036680,0.715753,0.049130,0.776892,0.747297,0.673308,0.702825,0.001000,0.126203,297.569625
53,0.919578,0.606684,1.025659,0.706403,0.048639,0.779454,0.748719,0.690939,0.705533,0.001000,0.126188,306.087129
54,0.918096,0.606585,1.044756,0.725709,0.049315,0.772055,0.742459,0.672948,0.693857,0.001000,0.126779,321.682899
55,0.918635,0.607435,1.045996,0.728369,0.049513,0.775754,0.750427,0.678137,0.693409,0.001000,0.126413,304.487395
56,0.916292,0.604591,1.046569,0.725643,0.049471,0.775754,0.757541,0.664014,0.700448,0.001000,0.126787,315.610875
57,0.916852,0.606459,1.056625,0.738454,0.050117,0.776608,0.752419,0.642350,0.685639,0.001000,0.126816,326.210108
58,0.915470,0.604290,1.048901,0.728586,0.050229,0.772339,0.731076,0.671814,0.689140,0.001000,0.126672,315.751577
59,0.917475,0.607884,1.057221,0.738515,0.049730,0.780592,0.748435,0.676540,0.695855,0.001000,0.127268,336.322332
60,0.917336,0.607344,1.038564,0.723815,0.049226,0.774047,0.755549,0.669628,0.693453,0.001000,0.126836,316.397859
61,0.913225,0.603556,1.055984,0.740458,0.051123,0.771485,0.739613,0.662791,0.678162,0.001000,0.126579,316.684002
62,0.911914,0.602661,1.039829,0.719075,0.049464,0.775470,0.743882,0.672772,0.696364,0.001000,0.126538,309.600928
63,0.914344,0.605857,1.054445,0.737968,0.050809,0.769778,0.736198,0.673753,0.682805,0.001000,0.126498,312.903997
64,0.911025,0.602339,1.040615,0.725907,0.049527,0.773478,0.747866,0.672997,0.705477,0.001000,0.126859,322.691929
65,0.912441,0.604934,1.042367,0.725797,0.049142,0.768640,0.750142,0.672917,0.700313,0.001000,0.126907,322.791899
66,0.910526,0.602379,1.041344,0.727248,0.049189,0.776608,0.745304,0.676908,0.695372,0.001000,0.126640,318.043784
67,0.908668,0.602780,1.032450,0.720448,0.049441,0.778315,0.742459,0.675969,0.691770,0.001000,0.125730,298.890778
68,0.907528,0.600529,1.045068,0.728744,0.049673,0.775470,0.736198,0.678961,0.691798,0.001000,0.126032,293.778508
69,0.908021,0.603855,1.036568,0.724583,0.048524,0.783438,0.749573,0.673003,0.695196,0.001000,0.125538,293.515264
70,0.906019,0.599375,1.036520,0.724844,0.050137,0.776323,0.741320,0.676032,0.691716,0.001000,0.126167,294.661565
71,0.903122,0.597294,1.051825,0.739091,0.051021,0.769209,0.742743,0.666994,0.689439,0.001000,0.125593,293.626177
72,0.903825,0.597863,1.045536,0.734213,0.049422,0.781446,0.748435,0.650875,0.682995,0.001000,0.125602,293.571420
73,0.901212,0.598505,1.056567,0.743311,0.050860,0.770347,0.741890,0.674746,0.686102,0.001000,0.125475,293.569711
74,0.900382,0.597191,1.051038,0.742665,0.049990,0.772339,0.741605,0.675947,0.695403,0.001000,0.125640,293.734496
75,0.898651,0.594767,1.055206,0.746896,0.050807,0.764087,0.730222,0.686316,0.696398,0.001000,0.125569,293.733127
76,0.901646,0.599302,1.031377,0.720128,0.049192,0.782299,0.744166,0.682729,0.697251,0.001000,0.125539,293.941556
77,0.901584,0.598232,1.039207,0.723721,0.050329,0.774047,0.733921,0.668887,0.692146,0.001000,0.125564,293.557844
78,0.896189,0.593013,1.038976,0.724479,0.049669,0.776323,0.739328,0.668591,0.695028,0.001000,0.125333,292.477918
79,0.894884,0.591680,1.043831,0.735606,0.050532,0.773762,0.736767,0.665775,0.686882,0.001000,0.125719,292.614707
80,0.898049,0.595589,1.026182,0.714803,0.049355,0.770632,0.743028,0.667560,0.692738,0.001000,0.125622,293.044934
81,0.895233,0.592419,1.047205,0.735811,0.049408,0.779454,0.758680,0.664625,0.694541,0.001000,0.125700,292.559498
82,0.893513,0.593054,1.079253,0.766106,0.050896,0.773478,0.743597,0.662768,0.683826,0.001000,0.126249,293.222697
83,0.894949,0.593534,1.040193,0.730603,0.050020,0.780023,0.744451,0.670780,0.686084,0.001000,0.125574,292.520418
84,0.891920,0.590784,1.038008,0.729494,0.050118,0.772055,0.745020,0.665465,0.700196,0.001000,0.125485,292.684560
85,0.889816,0.591536,1.051832,0.749133,0.051557,0.769209,0.726238,0.676351,0.681745,0.001000,0.125301,292.607377
86,0.890749,0.591414,1.045149,0.739107,0.050427,0.771770,0.753557,0.667278,0.704096,0.001000,0.125602,292.565600
87,0.891325,0.593945,1.048655,0.741161,0.050194,0.775754,0.736767,0.679917,0.692471,0.001000,0.125419,292.252050
88,0.888871,0.591155,1.068040,0.758285,0.050918,0.774616,0.740467,0.673589,0.678141,0.001000,0.125542,293.461827
89,0.888220,0.589673,1.066499,0.758258,0.051705,0.771770,0.719693,0.687654,0.681823,0.001000,0.125489,292.576666
90,0.885736,0.589559,1.069279,0.767063,0.051126,0.773478,0.737052,0.641330,0.661430,0.001000,0.125482,293.248549
91,0.882697,0.584421,1.057948,0.750440,0.051065,0.767501,0.733637,0.670451,0.689092,0.001000,0.125534,292.962964
92,0.883712,0.586160,1.048246,0.740558,0.049883,0.770632,0.752419,0.669324,0.690600,0.001000,0.125477,293.328425
93,0.878743,0.581757,1.064800,0.759853,0.050433,0.774616,0.749858,0.669189,0.693386,0.001000,0.125597,293.070318
94,0.884430,0.589726,1.052892,0.748694,0.049995,0.775185,0.756118,0.676383,0.688449,0.001000,0.125436,293.451145
95,0.878867,0.583895,1.077452,0.776673,0.050180,0.772908,0.755265,0.659528,0.691243,0.001000,0.125451,292.521483
96,0.881212,0.585487,1.050421,0.744493,0.050288,0.768640,0.749573,0.648185,0.678428,0.001000,0.125661,292.679178
97,0.880445,0.584485,1.050685,0.742039,0.050497,0.774616,0.747012,0.650297,0.681331,0.001000,0.125423,292.539437
98,0.874944,0.580023,1.067537,0.761778,0.050639,0.769493,0.747866,0.667340,0.690591,0.001000,0.125522,292.452486
99,0.870955,0.580867,1.069128,0.768360,0.050742,0.778315,0.756403,0.643246,0.674035,0.001000,0.125577,292.577308
100,0.873702,0.580744,1.056502,0.751749,0.050747,0.774616,0.744735,0.671976,0.696173,0.001000,0.125491,292.726161
101,0.888700,0.596511,1.053458,0.751696,0.050346,0.778884,0.744451,0.673976,0.685692,0.001000,0.125280,292.331323
102,0.887896,0.596626,1.060136,0.757688,0.050709,0.777746,0.743597,0.661823,0.680024,0.001000,0.125567,292.118354
103,0.886993,0.593557,1.053492,0.754176,0.050225,0.772055,0.752419,0.653061,0.681994,0.001000,0.125669,292.218330
104,0.882712,0.590213,1.078837,0.774609,0.050653,0.774616,0.752703,0.647165,0.677418,0.001000,0.125558,292.262792
105,0.882893,0.592053,1.046602,0.747049,0.049039,0.782584,0.755265,0.668320,0.686056,0.001000,0.125595,292.316431
106,0.883857,0.592532,1.057378,0.758539,0.049953,0.778600,0.741036,0.677290,0.691546,0.001000,0.125619,292.508294
107,0.881158,0.589902,1.070194,0.777041,0.050929,0.777462,0.747297,0.626923,0.669990,0.001000,0.126042,292.123784
108,0.882584,0.593330,1.048492,0.749480,0.051018,0.768640,0.738475,0.656555,0.689022,0.001000,0.125451,291.955324
109,0.879760,0.587905,1.053060,0.750710,0.051002,0.772908,0.741320,0.661525,0.689269,0.001000,0.125576,291.846808
110,0.880679,0.590334,1.066574,0.765804,0.051202,0.772624,0.737336,0.667191,0.685697,0.001000,0.125679,292.730962
111,0.880429,0.592955,1.066751,0.765115,0.051129,0.772624,0.739044,0.658391,0.680985,0.001000,0.125593,292.431859
112,0.876775,0.587071,1.050467,0.753937,0.051000,0.774331,0.744166,0.662013,0.678832,0.001000,0.125486,292.569407
