epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
70,1.960622,1.387266,2.046498,1.464123,0.066451,0.438776,0.516035,0.838254,0.850397,0.010000,0.472265,190.995029
71,1.950925,1.384594,2.031727,1.429204,0.062361,0.450437,0.551020,0.859999,0.887750,0.010000,0.472286,190.694524
72,1.943937,1.375897,2.030339,1.435779,0.063256,0.421283,0.543003,0.856360,0.885763,0.010000,0.472054,190.973357
73,1.938347,1.370439,2.036414,1.451899,0.065279,0.438776,0.546647,0.843762,0.877694,0.010000,0.472083,190.665220
74,1.930090,1.359782,2.020561,1.430268,0.062946,0.430029,0.540087,0.857922,0.880778,0.010000,0.471748,191.519751
75,1.924225,1.353026,2.033081,1.452567,0.065233,0.426385,0.539359,0.836817,0.878550,0.010000,0.471852,190.836799
76,1.921759,1.365283,2.027606,1.436144,0.063649,0.433673,0.572157,0.848868,0.886044,0.010000,0.472434,191.112978
77,1.920205,1.369059,2.015129,1.441155,0.063947,0.451895,0.554665,0.849186,0.884609,0.010000,0.472243,190.930331
78,1.909649,1.345195,2.004262,1.429767,0.061885,0.457726,0.562682,0.865341,0.892112,0.010000,0.472333,191.109459
79,1.902449,1.340937,2.018682,1.433432,0.062549,0.466472,0.579446,0.862941,0.890604,0.010000,0.472476,190.776575
80,1.909354,1.407963,2.028804,1.447443,0.063675,0.465743,0.556122,0.859500,0.882372,0.010000,0.472187,191.152250
81,1.898984,1.343638,2.002515,1.427755,0.062514,0.451166,0.556851,0.857134,0.876447,0.010000,0.472219,190.796730
82,1.894615,1.347982,1.994670,1.428996,0.062242,0.449708,0.568513,0.855579,0.888808,0.010000,0.472297,190.946695
83,1.883606,1.330402,2.005371,1.483208,0.065227,0.413994,0.549563,0.840046,0.882814,0.010000,0.471879,191.099817
84,1.878722,1.327770,1.993421,1.413955,0.060608,0.454810,0.572157,0.868910,0.894736,0.010000,0.472035,190.986396
85,1.875713,1.332565,1.978583,1.427217,0.061521,0.432216,0.579446,0.861378,0.896590,0.010000,0.472118,190.864782
86,1.870080,1.328066,1.972286,1.413901,0.060894,0.440962,0.581633,0.865317,0.893938,0.010000,0.472123,190.936472
