epoch,train_loss,avg_valid_loss,valid_accuracy,valid_kappa,valid_kappa_exp,time
301,0.714553,1.986890,0.820250,0.724738,0.739612,574.870950
302,0.736868,1.872458,0.808305,0.723740,0.750556,792.369905
303,0.723782,1.934751,0.810580,0.732852,0.740419,575.353965
304,0.715729,2.026756,0.793515,0.712052,0.739661,576.217237
305,0.718012,2.213294,0.824801,0.705490,0.714903,574.802148
306,0.715897,1.911825,0.798066,0.722018,0.750512,574.929692
307,0.721345,1.988021,0.808305,0.730223,0.745429,574.957678
308,0.721900,1.902020,0.814562,0.718901,0.730148,574.026233
309,0.717032,1.908771,0.805461,0.707310,0.743375,574.060910
310,0.701549,1.953411,0.810580,0.718383,0.741338,573.282636
311,0.699896,1.908581,0.819681,0.742259,0.759646,573.770742
312,0.716556,1.996917,0.803185,0.716516,0.738256,573.878308
313,0.715050,1.967217,0.833333,0.754369,0.782977,574.481980
314,0.704339,1.887384,0.824232,0.737776,0.769093,573.826715
315,0.704760,1.959016,0.804892,0.711760,0.728110,575.299373
316,0.694174,2.104640,0.813424,0.706826,0.727609,574.466544
317,0.702108,1.918251,0.775313,0.690999,0.735183,574.258448
318,0.699782,1.904721,0.794653,0.725646,0.736098,572.765795
319,0.688908,1.933728,0.824232,0.731528,0.743252,574.231963
320,0.689551,1.875695,0.794084,0.702503,0.730071,572.900966
321,0.686364,1.922397,0.832765,0.746233,0.763610,574.046055
322,0.688271,1.818359,0.825370,0.721974,0.749713,573.476922
323,0.681899,2.078843,0.744596,0.672443,0.708501,571.925265
324,0.692988,1.923525,0.811718,0.734744,0.748716,575.947970
325,0.677767,1.961633,0.791240,0.699606,0.736902,573.939880
326,0.678873,2.055351,0.823663,0.727007,0.743458,573.854720
327,0.678818,1.894693,0.811718,0.739382,0.756197,574.210992
328,0.675904,1.921041,0.808874,0.741361,0.763355,574.168713
329,0.686762,1.990690,0.804892,0.739449,0.750006,573.912350
330,0.672708,2.044965,0.802048,0.704139,0.722859,574.605936
331,0.672368,2.003706,0.820819,0.725467,0.750297,573.717269
