epoch,train_loss,train_xent,valid_loss,valid_xent,valid_emd,valid_xent_accuracy,valid_exp_accuracy,valid_xent_qwk,valid_exp_qwk,learning_rate,mb_time,time
22,0.951394,0.620124,1.074183,0.736405,0.048202,0.776039,0.756403,0.704487,0.707689,0.001000,0.471468,440.740670
23,0.950521,0.619829,1.075688,0.735896,0.048396,0.775754,0.754980,0.700008,0.706972,0.001000,0.471441,440.247570
24,0.947791,0.618115,1.080026,0.743640,0.048581,0.770916,0.750427,0.702366,0.705458,0.001000,0.471449,440.840484
25,0.946701,0.616371,1.066735,0.728645,0.047845,0.776608,0.758110,0.706154,0.713812,0.001000,0.471511,440.986654
26,0.944064,0.614812,1.063929,0.729124,0.047970,0.774900,0.762094,0.695104,0.710836,0.001000,0.471724,441.333559
27,0.943622,0.614251,1.059523,0.724521,0.046825,0.781161,0.766648,0.700481,0.710348,0.001000,0.470919,441.166637
28,0.946035,0.616767,1.070217,0.735571,0.047334,0.778031,0.758680,0.712435,0.717759,0.001000,0.471472,441.199987
29,0.945192,0.617502,1.072694,0.736233,0.047669,0.779454,0.760956,0.704359,0.707120,0.001000,0.471609,441.560820
30,0.941714,0.613420,1.054708,0.720242,0.047456,0.783153,0.756403,0.711636,0.715704,0.001000,0.471252,441.031441
31,0.940711,0.613839,1.067570,0.734459,0.047709,0.778884,0.762379,0.703259,0.706297,0.001000,0.471395,440.689636
32,0.942032,0.613998,1.067305,0.736296,0.047402,0.777462,0.763233,0.693956,0.701025,0.001000,0.471464,440.794107
33,0.940457,0.613623,1.078034,0.741683,0.048498,0.769778,0.751850,0.704887,0.704437,0.001000,0.471511,441.036859
34,0.942713,0.615965,1.069100,0.735990,0.047122,0.782869,0.764940,0.703362,0.713193,0.001000,0.471388,441.176220
35,0.941144,0.615342,1.075395,0.741396,0.048786,0.773762,0.750711,0.699725,0.698063,0.001000,0.471596,441.042161
36,0.939590,0.613168,1.069236,0.735346,0.047230,0.778315,0.765225,0.703918,0.712183,0.001000,0.471716,441.242325
37,0.937636,0.610629,1.083546,0.747369,0.048717,0.776608,0.760102,0.695508,0.705290,0.001000,0.471141,442.486670
38,0.936450,0.613641,1.055242,0.722261,0.046633,0.782869,0.767501,0.717984,0.727546,0.001000,0.471660,441.714993
39,0.934406,0.609234,1.058927,0.726644,0.047808,0.770632,0.750142,0.713507,0.719895,0.001000,0.471441,441.368186
40,0.936795,0.611567,1.081874,0.754749,0.048947,0.777462,0.760102,0.690855,0.695567,0.001000,0.471499,441.959472
41,0.932734,0.607880,1.071508,0.739511,0.048047,0.780023,0.760102,0.710041,0.716453,0.001000,0.471592,442.420861
42,0.932767,0.608570,1.078653,0.748929,0.048822,0.771485,0.748150,0.705510,0.708072,0.001000,0.471467,441.463943
43,0.929885,0.607952,1.049828,0.719152,0.046894,0.776323,0.753557,0.716234,0.719305,0.001000,0.470985,441.708868
44,0.928492,0.605762,1.087212,0.756826,0.048851,0.774900,0.755549,0.686665,0.687177,0.001000,0.471442,441.452476
45,0.929870,0.606807,1.071358,0.740120,0.048241,0.771485,0.752988,0.701987,0.712032,0.001000,0.471321,442.289082
46,0.926588,0.605977,1.077493,0.745037,0.048179,0.781446,0.756118,0.703192,0.697530,0.001000,0.471376,442.032068
47,0.928032,0.606897,1.078782,0.750722,0.048263,0.772055,0.752703,0.693175,0.701924,0.001000,0.471386,442.265996
